OG0002777		Cladocopium_Davies_comp337934_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN253096_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN253096_c0_g2_i1_Symbiont
OG0002778		Cladocopium_Davies_comp116959_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN98610_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN98610_c0_g2_i1_Symbiont
OG0002779		Cladocopium_Davies_comp267578_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN225191_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN225191_c0_g2_i1_Symbiont
OG0002780		Cladocopium_Davies_comp374889_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN781731_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN781731_c0_g2_i1_Symbiont
OG0002781		Cladocopium_Davies_comp169665_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN103890_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN103890_c0_g2_i1_Symbiont
OG0002782		Cladocopium_Davies_comp162637_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN297098_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN297098_c0_g2_i1_Symbiont
OG0002783		Cladocopium_Davies_comp35025_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN186490_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN186490_c0_g2_i1_Symbiont
OG0002784		Cladocopium_Davies_comp88452_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN212575_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN212575_c0_g2_i1_Symbiont
OG0002785		Cladocopium_Davies_comp163433_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN345240_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN345240_c0_g3_i1_Symbiont
OG0002786		Cladocopium_Davies_comp266380_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN616920_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN616920_c0_g2_i1_Symbiont
OG0002787		Cladocopium_Davies_comp241148_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN254287_c0_g1_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN445147_c0_g1_i6_Symbiont
OG0002788		Cladocopium_Davies_comp267712_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN168993_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN168993_c0_g2_i1_Symbiont
OG0002789		Cladocopium_Davies_comp275549_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN224797_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN224797_c0_g2_i1_Symbiont
OG0002790		Cladocopium_Davies_comp161826_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN332441_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN332441_c0_g3_i1_Symbiont
OG0002791		Cladocopium_Davies_comp156397_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN336522_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN336522_c0_g3_i2_Symbiont
OG0002792		Cladocopium_Davies_comp288423_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN324367_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN324367_c0_g2_i1_Symbiont
OG0002793		Cladocopium_Davies_comp53280_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN345817_c0_g2_i5_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN345817_c0_g3_i1_Symbiont
OG0002794		Cladocopium_Davies_comp174242_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN162369_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN162369_c0_g2_i1_Symbiont
OG0002795		Cladocopium_Davies_comp117755_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN169430_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169430_c0_g2_i1_Symbiont
OG0002796		Cladocopium_Davies_comp214821_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN353852_c0_g1_i8_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN353852_c0_g2_i1_Symbiont
OG0002797		Cladocopium_Davies_comp264790_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN139174_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN139174_c0_g2_i1_Symbiont
OG0002798		Cladocopium_Davies_comp268766_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN364260_c1_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN364260_c1_g3_i1_Symbiont
OG0002799		Cladocopium_Davies_comp118671_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN128001_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN128001_c0_g2_i1_Symbiont
OG0002800		Cladocopium_Davies_comp115894_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN273351_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN273351_c0_g3_i1_Symbiont
OG0002801		Cladocopium_Davies_comp156707_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN37579_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN37579_c0_g2_i1_Symbiont
OG0002802		Cladocopium_Davies_comp93203_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN254332_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN254332_c0_g2_i1_Symbiont
OG0002803		Cladocopium_Davies_comp215942_c0_seq3_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN1236_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN1236_c0_g2_i1_Symbiont
OG0002804		Cladocopium_Davies_comp203462_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN164360_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN164360_c0_g2_i1_Symbiont
OG0002805		Cladocopium_Davies_comp275177_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN323855_c0_g2_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN323855_c0_g3_i1_Symbiont
OG0002806		Cladocopium_Davies_comp118689_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN91757_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN91757_c0_g2_i1_Symbiont
OG0002807		Cladocopium_Davies_comp266263_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN192489_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN192489_c0_g3_i1_Symbiont
OG0002808		Cladocopium_Davies_comp45967_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN692933_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN692933_c0_g2_i1_Symbiont
OG0002809		Cladocopium_Davies_comp214941_c1_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN203196_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN59530_c0_g1_i1_Symbiont
OG0002810		Cladocopium_Davies_comp116162_c0_seq3_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN210739_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN210739_c0_g2_i1_Symbiont
OG0002811		Cladocopium_Davies_comp200775_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN197810_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN197810_c0_g2_i1_Symbiont
OG0002812		Cladocopium_Davies_comp264593_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN223427_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN223427_c0_g2_i1_Symbiont
OG0002813		Cladocopium_Davies_comp77168_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN271081_c0_g1_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN271081_c0_g2_i1_Symbiont
OG0002814		Cladocopium_Davies_comp268932_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN268471_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN268471_c0_g2_i1_Symbiont
OG0002815		Cladocopium_Davies_comp411042_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN79712_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN79712_c0_g2_i1_Symbiont
OG0002816		Cladocopium_Davies_comp342253_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN770787_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN880742_c0_g1_i1_Symbiont
OG0002817		Cladocopium_Davies_comp58005_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN198191_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN198191_c0_g3_i1_Symbiont
OG0002818		Cladocopium_Davies_comp408350_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN33826_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN33826_c0_g3_i1_Symbiont
OG0002819		Cladocopium_Davies_comp168898_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN281298_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN281298_c0_g2_i1_Symbiont
OG0002820		Cladocopium_Davies_comp38320_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN192276_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN192276_c0_g2_i1_Symbiont
OG0002821		Cladocopium_Davies_comp389157_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN316009_c0_g1_i6_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN462303_c0_g1_i1_Symbiont
OG0002822		Cladocopium_Davies_comp268138_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN163768_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN163768_c0_g2_i1_Symbiont
OG0002823		Cladocopium_Davies_comp114249_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN346491_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN346491_c0_g2_i1_Symbiont
OG0002824		Cladocopium_Davies_comp117142_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN1051_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN1051_c0_g2_i1_Symbiont
OG0002825		Cladocopium_Davies_comp47210_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN202582_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN202582_c0_g2_i1_Symbiont
OG0002826		Cladocopium_Davies_comp199419_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN197880_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN197880_c0_g2_i1_Symbiont
OG0002827		Cladocopium_Davies_comp160477_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN317947_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN317947_c0_g2_i2_Symbiont
OG0002828		Cladocopium_Davies_comp119312_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN285143_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN285143_c0_g2_i1_Symbiont
OG0002829		Cladocopium_Davies_comp269435_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN3974_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN3974_c0_g2_i1_Symbiont
OG0002830		Cladocopium_Davies_comp183014_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN197394_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN197394_c0_g2_i1_Symbiont
OG0002831		Cladocopium_Davies_comp113996_c1_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN161478_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN161478_c0_g2_i1_Symbiont
OG0002832		Cladocopium_Davies_comp267310_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN168193_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN168193_c0_g2_i1_Symbiont
OG0002833		Cladocopium_Davies_comp354795_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN190040_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN190040_c0_g2_i1_Symbiont
OG0002834		Cladocopium_Davies_comp265424_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN227109_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN227109_c0_g2_i1_Symbiont
OG0002835		Cladocopium_Davies_comp269960_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN231736_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN231736_c0_g2_i1_Symbiont
OG0002836		Cladocopium_Davies_comp84487_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN202040_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN202040_c0_g2_i1_Symbiont
OG0002837		Cladocopium_Davies_comp275058_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN294518_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN294518_c0_g3_i1_Symbiont
OG0002838		Cladocopium_Davies_comp30091_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN295626_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN295626_c0_g2_i2_Symbiont
OG0002839		Cladocopium_Davies_comp332769_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN862673_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN873330_c0_g1_i1_Symbiont
OG0002840		Cladocopium_Davies_comp229409_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN299411_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN299411_c0_g3_i1_Symbiont
OG0002841		Cladocopium_Davies_comp409167_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN8049_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN8049_c0_g2_i1_Symbiont
OG0002842		Cladocopium_Davies_comp216218_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN96716_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN96716_c0_g2_i1_Symbiont
OG0002843		Cladocopium_Davies_comp59501_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN238218_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN238218_c0_g2_i1_Symbiont
OG0002844		Cladocopium_Davies_comp275149_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN139782_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN139782_c0_g2_i1_Symbiont
OG0002845		Cladocopium_Davies_comp159437_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN97427_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN97427_c0_g2_i1_Symbiont
OG0002846		Cladocopium_Davies_comp442238_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN73611_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN73611_c0_g2_i1_Symbiont
OG0002847		Cladocopium_Davies_comp152644_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN97825_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN97825_c0_g2_i1_Symbiont
OG0002848		Cladocopium_Davies_comp54584_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN163466_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN163466_c0_g2_i1_Symbiont
OG0002849		Cladocopium_Davies_comp362418_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN170126_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN170126_c0_g2_i1_Symbiont
OG0002850		Cladocopium_Davies_comp223975_c0_seq17_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN377445_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN377445_c0_g2_i1_Symbiont
OG0002851		Cladocopium_Davies_comp332468_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN6726_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN6726_c0_g2_i1_Symbiont
OG0002852		Cladocopium_Davies_comp286554_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN424283_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN424283_c0_g2_i1_Symbiont
OG0002853		Cladocopium_Davies_comp115129_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN97679_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN97679_c0_g2_i1_Symbiont
OG0002854		Cladocopium_Davies_comp270484_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN166888_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN166888_c0_g2_i1_Symbiont
OG0002855		Cladocopium_Davies_comp358307_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN405261_c2_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN405261_c2_g2_i1_Symbiont
OG0002856		Cladocopium_Davies_comp267864_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN164808_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN164808_c0_g2_i1_Symbiont
OG0002857		Cladocopium_Davies_comp283274_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN300859_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN300859_c0_g3_i1_Symbiont
OG0002858		Cladocopium_Davies_comp45362_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN102239_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN102239_c0_g2_i1_Symbiont
OG0002859		Cladocopium_Davies_comp52905_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN114525_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN114525_c0_g2_i1_Symbiont
OG0002860		Cladocopium_Davies_comp267849_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN8297_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN8297_c0_g2_i1_Symbiont
OG0002861		Cladocopium_Davies_comp87499_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN169790_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169790_c0_g2_i1_Symbiont
OG0002862		Cladocopium_Davies_comp115202_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN302898_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN302898_c0_g3_i1_Symbiont
OG0002863		Cladocopium_Davies_comp157568_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN207017_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN207017_c0_g3_i1_Symbiont
OG0002864		Cladocopium_Davies_comp265320_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN5830_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN5830_c0_g2_i1_Symbiont
OG0002865		Cladocopium_Davies_comp217620_c0_seq4_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN296073_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN296073_c0_g2_i1_Symbiont
OG0002866		Cladocopium_Davies_comp361113_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN399544_c1_g11_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN399544_c1_g9_i1_Symbiont
OG0002867		Cladocopium_Davies_comp208381_c1_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN169062_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169062_c0_g2_i1_Symbiont
OG0002868		Cladocopium_Davies_comp179284_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN393624_c5_g11_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN393624_c5_g3_i1_Symbiont
OG0002869		Cladocopium_Davies_comp269876_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN169498_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169498_c0_g2_i1_Symbiont
OG0002870		Cladocopium_Davies_comp172130_c1_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN39007_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN39007_c0_g2_i1_Symbiont
OG0002871		Cladocopium_Davies_comp200980_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN231732_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN231732_c0_g3_i1_Symbiont
OG0002872		Cladocopium_Davies_comp220037_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN262312_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN262312_c0_g2_i1_Symbiont
OG0002873		Cladocopium_Davies_comp87087_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN466284_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN466284_c0_g2_i1_Symbiont
OG0002874		Cladocopium_Davies_comp116566_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN246106_c0_g3_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN246106_c0_g4_i1_Symbiont
OG0002875		Cladocopium_Davies_comp170049_c0_seq3_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN225405_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN225405_c0_g2_i1_Symbiont
OG0002876		Cladocopium_Davies_comp299799_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN249722_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN249722_c0_g2_i1_Symbiont
OG0002877		Cladocopium_Davies_comp282086_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN121875_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN121875_c0_g2_i1_Symbiont
OG0002878		Cladocopium_Davies_comp170367_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN202290_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN202290_c0_g2_i1_Symbiont
OG0002879		Cladocopium_Davies_comp115665_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN168281_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN168281_c0_g2_i1_Symbiont
OG0002880		Cladocopium_Davies_comp363751_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN4597_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN4597_c0_g2_i1_Symbiont
OG0002881		Cladocopium_Davies_comp179736_c1_seq7_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN306893_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN306893_c0_g2_i1_Symbiont
OG0002882		Cladocopium_Davies_comp231906_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN302325_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN302325_c0_g2_i1_Symbiont
OG0002883		Cladocopium_Davies_comp207102_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN166408_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN683545_c0_g1_i1_Symbiont
OG0002884		Cladocopium_Davies_comp176442_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN170104_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN170104_c0_g2_i1_Symbiont
OG0002885		Cladocopium_Davies_comp270387_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN100910_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN100910_c0_g2_i1_Symbiont
OG0002886		Cladocopium_Davies_comp258970_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN288923_c0_g2_i3_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN884219_c0_g1_i1_Symbiont
OG0002887		Cladocopium_Davies_comp45382_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN132480_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN132480_c0_g2_i1_Symbiont
OG0002888		Cladocopium_Davies_comp30847_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN27247_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN439741_c0_g1_i5_Symbiont
OG0002889		Cladocopium_Davies_comp388958_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN199145_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN199145_c0_g2_i1_Symbiont
OG0002890		Cladocopium_Davies_comp199948_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN311179_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN311179_c0_g2_i1_Symbiont
OG0002891		Cladocopium_Davies_comp157719_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN322935_c2_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN322935_c2_g2_i1_Symbiont
OG0002892		Cladocopium_Davies_comp272034_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN259823_c0_g1_i3_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN259823_c0_g2_i1_Symbiont
OG0002893		Cladocopium_Davies_comp373509_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN230792_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN230792_c0_g2_i1_Symbiont
OG0002894		Cladocopium_Davies_comp267282_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN321850_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN321850_c0_g2_i1_Symbiont
OG0002895		Cladocopium_Davies_comp54515_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN235537_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN235537_c0_g2_i1_Symbiont
