"gene","NC_291_C_Pa_yr2","NC_294_C_Pa_yr2","NC_297_C_Pa_yr2","NC_300_C_Pa_yr2","NC_313_C_Pa_yr2","NC_316_C_Pa_yr2","NC_319_C_Pa_yr2","NC_322_C_Pa_yr2","NC_325_C_Pa_yr2","NO_265_La_Pa_yr2","NO_268_La_Pa_yr2","NO_271_La_Pa_yr2","NO_274_La_Pa_yr2","NO_277_La_Pa_yr2","NO_280_La_Pa_yr2","NO_289_La_Pa_yr2","NC_295_La_Pa_yr2","NC_298_La_Pa_yr2","NC_314_La_Pa_yr2","NC_317_La_Pa_yr2","NC_326_La_Pa_yr2","NO_261_C_Pa_yr2","NO_264_C_Pa_yr2","NO_267_C_Pa_yr2","NO_270_C_Pa_yr2","NO_276_C_Pa_yr2","NO_279_C_Pa_yr2","NO_282_C_Pa_yr2","NO_288_C_Pa_yr2"
"Smic_CassKB8.gene10026.mRNA1_Sym",14.9964424143133,14.4991740723314,6.53792078991284,7.56216379106692,7.96533209807985,10.1453978421617,10.1728910277779,13.6789896177065,7.94593165494264,0,0,3.52841604404406,8.32254864352054,2.82168761613542,0,10.3067263544382,3.5212987100956,4.99435522919345,6.05211311444654,8.86164689974178,7.52699660845107,23.0988165649229,14.6326143379324,13.7508630102498,6.00962392094636,16.6938520787301,4.93617653938445,6.10159024517087,10.7649952358931
"Smic_CassKB8.gene10027.mRNA1_Sym",4.99881413810442,7.63114424859549,5.72068069117373,6.48185467805736,3.6206054991272,6.08723870529701,2.2606424506173,0,2.64864388498088,0,0,2.94034670337005,4.16127432176027,0.940562538711806,0,3.43557545147941,0.586883118349267,1.87288321094754,1.51302827861163,3.22241705445156,3.22585568933617,14.0601492134313,4.18074695369497,6.01600256698428,0,6.26019452952378,3.45532357756912,4.06772683011392,8.28076556607164
"Smic_CassKB8.gene10028.mRNA1_Sym",10.7117445816523,15.262288497191,4.90344059243463,3.24092733902868,9.41357429773073,9.13085805794551,6.21676673919758,5.26114985296404,3.97296582747132,0,0,2.94034670337005,4.85482004205365,2.82168761613542,0,4.29446931434926,2.34753247339707,2.49717761459672,1.51302827861163,6.04203197709667,6.45171137867234,13.0558528410434,4.18074695369497,24.0640102679371,1.50240598023659,6.26019452952378,4.93617653938445,4.06772683011392,11.5930717925003
"Smic_CassKB8.gene10029.mRNA1_Sym",4.99881413810442,11.4467163728932,4.08620049369552,3.24092733902868,5.06884769877809,6.08723870529701,6.7819273518519,8.41783976474246,9.71169424492989,0,0,3.52841604404406,11.7902772449874,4.70281269355903,0,2.57668158860956,5.86883118349267,5.61864963284263,8.06948415259539,8.05604263612889,7.52699660845107,3.01288911716386,9.75507622528826,7.73486044326551,4.50721794070977,12.5203890590476,6.41702950119979,10.1693170752848,9.1088421226788
"Smic_CassKB8.gene10033.mRNA1_Sym",2.14234891633047,2.28934327457865,6.53792078991284,5.4015455650478,5.79296879860353,5.07269892108084,11.3032122530865,10.5222997059281,1.76576258998725,0,0,11.1733174728062,6.93545720293378,2.82168761613542,0,4.29446931434926,4.69506494679414,8.74012165108854,7.06079863352096,6.04203197709667,7.52699660845107,2.00859274477591,7.66470274844077,1.71885787628122,6.00962392094636,4.17346301968252,5.92341184726134,4.06772683011392,4.14038278303582
"Smic_CassKB8.gene10034.mRNA1_Sym",4.28469783266093,3.0524576994382,7.35516088865194,5.4015455650478,4.34472659895264,3.0436193526485,6.21676673919758,10.5222997059281,1.32432194249044,0,5.42548703946049,4.11648538471807,2.77418288117351,5.64337523227084,0,6.01225704008897,2.93441559174634,3.12147201824591,4.03474207629769,2.81961492264511,0,8.03437097910362,11.8454497021357,5.15657362884367,9.01443588141955,5.21682877460315,2.96170592363067,4.06772683011392,3.31230622642865
"Smic_CassKB8.gene10037.mRNA1_Sym",0,0.763114424859549,6.53792078991284,3.78108189553346,5.79296879860353,4.05815913686467,5.08644551388893,1.05222997059281,1.32432194249044,0,5.42548703946049,7.64490142876212,3.46772860146689,3.76225015484722,0,2.57668158860956,5.2819480651434,6.86723844014099,6.05211311444654,2.81961492264511,6.45171137867234,2.00859274477591,3.48395579474581,4.29714469070306,3.00481196047318,1.04336575492063,3.45532357756912,0,4.14038278303582
"Smic_CassKB8.gene10039.mRNA1_Sym",2.14234891633047,6.1049153988764,3.26896039495642,1.62046366951434,4.34472659895264,3.0436193526485,2.82580306327163,1.05222997059281,7.50449100744583,0,0,3.52841604404406,4.16127432176027,3.76225015484722,0,5.15336317721912,3.5212987100956,2.49717761459672,3.02605655722327,2.41681279083867,16.1292784466809,5.02148186193976,3.48395579474581,5.15657362884367,3.00481196047318,3.13009726476189,3.94894123150756,2.03386341505696,3.31230622642865
"Smic_CassKB8.gene10041.mRNA1_Sym",17.8529076360872,18.3147461966292,4.08620049369552,15.1243275821338,10.8618164973816,12.174477410594,6.21676673919758,8.41783976474246,12.8017787774076,0,0,5.8806934067401,11.7902772449874,2.82168761613542,0,8.58893862869853,2.34753247339707,3.74576642189509,4.03474207629769,9.66725116335467,10.7528522977872,22.094520192535,13.2390320200341,12.0320051339686,1.50240598023659,11.4770233041269,6.41702950119979,10.1693170752848,6.62461245285731
"Smic_CassKB8.gene10054.mRNA1_Sym",24.2799543850786,8.39425867345504,8.98964108613015,8.64247290407648,9.41357429773073,25.3634946054042,9.04256980246921,15.7834495588921,12.3603381299108,7.89105814082612,0,6.4687627474141,14.5644601261609,0,0,18.8956649831368,8.21636365688974,4.99435522919345,3.02605655722327,14.9036788768384,13.9787079871234,21.090223820147,16.0261966558307,23.2045813297965,6.00962392094636,17.7372178336507,11.8468236945227,2.03386341505696,25.6703732548221
"Smic_CassKB8.gene10055.mRNA1_Sym",4.28469783266093,9.15737309831459,3.26896039495642,5.4015455650478,8.68945319790529,3.0436193526485,7.34708796450623,8.41783976474246,4.41440647496813,0,5.42548703946049,5.29262406606609,9.01609436381392,6.58393777098264,0,1.71778772573971,9.39012989358827,8.11582724743936,6.55645587398375,6.44483410890311,8.60228183822979,7.03007460671567,6.27112043054245,3.43771575256245,7.51202990118295,6.26019452952378,5.92341184726134,0,8.28076556607164
"Smic_CassKB8.gene1006.mRNA1_Sym",22.8517217741916,23.656547170646,13.0758415798257,23.2266459297056,18.8271485954615,15.2180967632425,10.7380516404322,8.41783976474246,14.126100719898,23.6731744224784,0,3.52841604404406,16.6450972870411,5.64337523227084,0,22.3312404346162,4.10818182844487,5.61864963284263,7.56514139305818,6.44483410890311,6.45171137867234,21.090223820147,13.9358231789832,18.0480077009528,4.50721794070977,18.7805835885713,19.2510885035994,18.3047707355126,16.5615311321433
"Smic_CassKB8.gene10063.mRNA1_Sym",4.28469783266093,0.763114424859549,11.4413613823475,3.24092733902868,3.6206054991272,4.05815913686467,6.21676673919758,2.10445994118561,3.97296582747132,7.89105814082612,10.850974078921,3.52841604404406,4.85482004205365,4.70281269355903,0,0.858893862869853,5.86883118349267,18.1045377058263,5.04342759537212,4.43082344987089,6.45171137867234,3.01288911716386,2.09037347684748,4.29714469070306,7.51202990118295,2.08673150984126,7.40426480907668,4.06772683011392,5.79653589625015
"Smic_CassKB8.gene10068.mRNA1_Sym",0.714116305443489,1.5262288497191,1.63448019747821,5.94170012155258,4.34472659895264,8.11631827372934,2.82580306327163,0,1.76576258998725,0,0,5.29262406606609,1.38709144058676,2.82168761613542,0,3.43557545147941,1.7606493550478,0.624294403649181,2.52171379768606,5.63922984529022,2.15057045955745,5.02148186193976,2.78716463579665,9.45371831954673,0,2.08673150984126,0.987235307876891,2.03386341505696,0.828076556607164
"Smic_CassKB8.gene10071.mRNA1_Sym",4.28469783266093,0.763114424859549,4.90344059243463,3.78108189553346,7.96533209807985,5.07269892108084,4.5212849012346,6.31337982355684,3.09008453247769,0,0,3.52841604404406,2.77418288117351,4.70281269355903,0,2.57668158860956,4.69506494679414,4.37006082554427,3.02605655722327,1.61120852722578,1.07528522977872,1.00429637238795,4.18074695369497,0.859428938140612,1.50240598023659,3.13009726476189,2.96170592363067,8.13545366022783,5.79653589625015
"Smic_CassKB8.gene10076.mRNA1_Sym",2.85646522177396,1.5262288497191,8.17240098739105,5.4015455650478,7.96533209807985,0,3.95612428858028,5.26114985296404,2.64864388498088,7.89105814082612,0,10.5852481321322,2.08063716088014,10.3461879258299,0,5.15336317721912,8.21636365688974,6.86723844014099,5.04342759537212,1.20840639541933,0,3.01288911716386,1.39358231789832,5.15657362884367,9.01443588141955,5.21682877460315,2.96170592363067,4.06772683011392,4.14038278303582
"Smic_CassKB8.gene10078.mRNA1_Sym",14.2823261088698,9.92048752317414,7.35516088865194,6.48185467805736,7.96533209807985,9.13085805794551,7.34708796450623,5.26114985296404,5.73872841745857,0,0,6.4687627474141,12.4838229652808,5.64337523227084,0,12.0245140801779,4.69506494679414,7.49153284379017,7.06079863352096,5.23642771348378,9.67756706800852,7.03007460671567,6.27112043054245,10.3131472576873,6.00962392094636,8.34692603936504,8.39150011695357,10.1693170752848,9.93691867928596
"Smic_CassKB8.gene10079.mRNA1_Sym",9.99762827620884,6.86802982373595,0.817240098739104,6.48185467805736,3.6206054991272,2.02907956843234,5.08644551388893,7.36560979414965,9.71169424492989,7.89105814082612,0,11.7613868134802,6.93545720293378,8.46506284840625,0,4.29446931434926,10.5638961302868,3.12147201824591,7.56514139305818,10.875657558774,2.15057045955745,5.02148186193976,5.57432927159329,6.01600256698428,13.5216538221293,5.21682877460315,2.96170592363067,14.2370439053987,6.62461245285731
"Smic_CassKB8.gene10082.mRNA1_Sym",4.28469783266093,2.28934327457865,7.35516088865194,6.48185467805736,11.5859375972071,3.0436193526485,5.08644551388893,5.26114985296404,3.09008453247769,0,0,7.64490142876212,5.54836576234703,7.52450030969445,0,6.87115090295882,5.2819480651434,7.49153284379017,8.06948415259539,0.402802131806444,1.07528522977872,2.00859274477591,5.57432927159329,7.73486044326551,9.01443588141955,10.4336575492063,3.94894123150756,4.06772683011392,4.96845933964298
"Smic_CassKB8.gene10086.mRNA1_Sym",9.28351197076536,6.86802982373595,6.53792078991284,7.56216379106692,2.89648439930176,4.05815913686467,6.21676673919758,7.36560979414965,3.97296582747132,0,5.42548703946049,7.64490142876212,7.62900292322716,6.58393777098264,7.73330086049047,5.15336317721912,9.39012989358827,6.24294403649181,7.56514139305818,4.43082344987089,4.3011409191149,1.00429637238795,2.78716463579665,2.57828681442184,1.50240598023659,2.08673150984126,3.94894123150756,16.2709073204557,3.31230622642865
"Smic_CassKB8.gene10089.mRNA1_Sym",5.71293044354791,4.5786865491573,2.45172029621731,5.94170012155258,2.89648439930176,6.08723870529701,1.69548183796298,3.15668991177842,8.38737230243945,0,27.1274351973024,2.35227736269604,2.08063716088014,12.2273130032535,0,10.3067263544382,15.8458441954302,4.99435522919345,5.54777035490933,8.45884476793533,9.67756706800852,2.00859274477591,1.39358231789832,1.71885787628122,7.51202990118295,5.21682877460315,4.93617653938445,14.2370439053987,7.45268900946447
"Smic_CassKB8.gene10094.mRNA1_Sym",4.99881413810442,9.92048752317414,4.08620049369552,4.86139100854302,5.06884769877809,3.0436193526485,5.65160612654325,2.10445994118561,3.09008453247769,0,0,3.52841604404406,7.62900292322716,8.46506284840625,0,6.87115090295882,7.04259742019121,2.49717761459672,3.02605655722327,4.83362558167733,6.45171137867234,3.01288911716386,4.87753811264413,2.57828681442184,4.50721794070977,2.08673150984126,12.8340590023996,6.10159024517087,7.45268900946447
"Smic_CassKB8.gene10095.mRNA1_Sym",13.5682098034263,7.63114424859549,5.72068069117373,5.94170012155258,7.96533209807985,15.2180967632425,9.60773041512353,13.6789896177065,15.8918633098853,0,0,9.40910945078415,15.2580058464543,10.3461879258299,15.4666017209809,11.1656202173081,5.86883118349267,7.49153284379017,9.07816967166981,13.6952724814191,13.9787079871234,9.03866735149157,21.600525927424,17.1885787628122,6.00962392094636,9.39029179428567,18.2638531957225,6.10159024517087,14.9053780189289
"Smic_CassKB8.gene10096.mRNA1_Sym",10.7117445816523,3.0524576994382,4.90344059243463,5.94170012155258,3.6206054991272,8.11631827372934,9.04256980246921,5.26114985296404,9.27025359743308,0,0,5.8806934067401,5.54836576234703,3.76225015484722,0,5.15336317721912,3.5212987100956,8.11582724743936,9.58251243120702,5.63922984529022,4.3011409191149,7.03007460671567,2.78716463579665,6.87543150512489,6.00962392094636,6.26019452952378,5.92341184726134,4.06772683011392,5.79653589625015
"Smic_CassKB8.gene10098.mRNA1_Sym",7.85527935987838,5.34180097401685,1.63448019747821,2.16061822601912,6.51708989842897,3.0436193526485,1.13032122530865,3.15668991177842,5.73872841745857,7.89105814082612,0,3.52841604404406,3.46772860146689,0,0,0.858893862869853,0.586883118349267,2.49717761459672,2.52171379768606,1.61120852722578,2.15057045955745,1.00429637238795,6.27112043054245,13.7508630102498,4.50721794070977,2.08673150984126,5.4297941933229,0,4.14038278303582
"Smic_CassKB8.gene101.mRNA1_Sym",4.99881413810442,6.1049153988764,5.72068069117373,2.7007727825239,5.79296879860353,5.07269892108084,2.82580306327163,3.15668991177842,1.76576258998725,0,0,2.94034670337005,7.62900292322716,0,0,1.71778772573971,2.93441559174634,1.87288321094754,2.01737103814885,2.41681279083867,3.22585568933617,6.02577823432772,6.96791158949161,8.59428938140612,4.50721794070977,4.17346301968252,8.88511777089202,2.03386341505696,0
"Smic_CassKB8.gene1010.mRNA1_Sym",3.57058152721744,2.28934327457865,5.72068069117373,8.10231834757171,1.44824219965088,2.02907956843234,4.5212849012346,0,3.97296582747132,0,10.850974078921,2.94034670337005,4.16127432176027,0.940562538711806,0,2.57668158860956,4.69506494679414,4.37006082554427,5.04342759537212,5.63922984529022,6.45171137867234,2.00859274477591,4.18074695369497,0,3.00481196047318,5.21682877460315,1.97447061575378,2.03386341505696,0.828076556607164
"Smic_CassKB8.gene10100.mRNA1_Sym",7.85527935987838,4.5786865491573,5.72068069117373,8.10231834757171,6.51708989842897,11.1599376263778,10.1728910277779,13.6789896177065,5.73872841745857,0,5.42548703946049,7.64490142876212,8.32254864352054,9.40562538711806,7.73330086049047,2.57668158860956,4.10818182844487,3.12147201824591,7.06079863352096,5.23642771348378,4.3011409191149,19.0816310753711,11.8454497021357,9.45371831954673,10.5168418616561,6.26019452952378,5.4297941933229,6.10159024517087,5.79653589625015
"Smic_CassKB8.gene1011.mRNA1_Sym",8.56939566532187,2.28934327457865,9.80688118486925,1.08030911300956,0.724121099825441,12.174477410594,2.82580306327163,3.15668991177842,7.06305035994901,7.89105814082612,0,6.4687627474141,4.16127432176027,0.940562538711806,7.73330086049047,0.858893862869853,1.17376623669853,3.12147201824591,1.51302827861163,12.4868660859998,13.9787079871234,15.0644455858193,11.8454497021357,19.7668655772341,0,0,3.94894123150756,2.03386341505696,6.62461245285731
"Smic_CassKB8.gene10114.mRNA1_Sym",4.99881413810442,7.63114424859549,2.45172029621731,2.7007727825239,4.34472659895264,1.01453978421617,3.39096367592595,1.05222997059281,3.09008453247769,0,0,4.70455472539208,2.08063716088014,6.58393777098264,7.73330086049047,9.44783249156838,2.93441559174634,3.74576642189509,3.53039931676048,2.81961492264511,1.07528522977872,3.01288911716386,2.78716463579665,6.87543150512489,0,1.04336575492063,2.46808826969223,0,7.45268900946447
"Smic_CassKB8.gene1012.mRNA1_Sym",4.28469783266093,7.63114424859549,1.63448019747821,3.24092733902868,4.34472659895264,3.0436193526485,3.95612428858028,6.31337982355684,2.20720323748407,0,5.42548703946049,2.94034670337005,4.85482004205365,0,0,7.73004476582868,1.17376623669853,0,2.52171379768606,2.41681279083867,2.15057045955745,4.01718548955181,4.18074695369497,6.87543150512489,1.50240598023659,4.17346301968252,7.40426480907668,2.03386341505696,0.828076556607164
"Smic_CassKB8.gene10120.mRNA1_Sym",2.14234891633047,5.34180097401685,2.45172029621731,1.62046366951434,3.6206054991272,6.08723870529701,3.39096367592595,5.26114985296404,0.882881294993626,15.7821162816522,0,2.94034670337005,4.16127432176027,0.940562538711806,0,1.71778772573971,2.34753247339707,1.24858880729836,1.51302827861163,4.02802131806444,2.15057045955745,2.00859274477591,4.18074695369497,1.71885787628122,1.50240598023659,6.26019452952378,0.493617653938445,2.03386341505696,0
"Smic_CassKB8.gene10121.mRNA1_Sym",4.99881413810442,6.1049153988764,8.17240098739105,3.24092733902868,5.06884769877809,4.05815913686467,3.39096367592595,6.31337982355684,8.38737230243945,0,5.42548703946049,5.8806934067401,4.85482004205365,5.64337523227084,7.73330086049047,6.01225704008897,4.10818182844487,3.74576642189509,6.05211311444654,2.41681279083867,4.3011409191149,4.01718548955181,6.27112043054245,3.43771575256245,0,4.17346301968252,4.44255888544601,10.1693170752848,4.14038278303582
"Smic_CassKB8.gene10130.mRNA1_Sym",7.14116305443489,4.5786865491573,0.817240098739104,6.48185467805736,5.06884769877809,3.0436193526485,6.7819273518519,8.41783976474246,6.18016906495539,0,0,9.40910945078415,10.4031858044007,9.40562538711806,0,5.15336317721912,12.9114286036839,3.12147201824591,11.0955407098187,1.61120852722578,9.67756706800852,11.0472600962675,4.87753811264413,3.43771575256245,10.5168418616561,5.21682877460315,9.87235307876891,2.03386341505696,0.828076556607164
"Smic_CassKB8.gene10142.mRNA1_Sym",1.42823261088698,3.0524576994382,3.26896039495642,2.7007727825239,8.68945319790529,6.08723870529701,5.08644551388893,5.26114985296404,6.6216097124522,0,0,3.52841604404406,4.85482004205365,8.46506284840625,0,0.858893862869853,2.93441559174634,6.86723844014099,2.01737103814885,6.04203197709667,1.07528522977872,3.01288911716386,2.78716463579665,2.57828681442184,1.50240598023659,3.13009726476189,5.4297941933229,2.03386341505696,4.14038278303582
"Smic_CassKB8.gene1015.mRNA1_Sym",7.85527935987838,2.28934327457865,2.45172029621731,3.24092733902868,7.96533209807985,1.01453978421617,1.69548183796298,1.05222997059281,3.97296582747132,0,0,5.29262406606609,3.46772860146689,0,0,4.29446931434926,2.34753247339707,1.87288321094754,3.02605655722327,3.625219186258,2.15057045955745,3.01288911716386,5.57432927159329,2.57828681442184,1.50240598023659,3.13009726476189,2.46808826969223,4.06772683011392,1.65615311321433
"Smic_CassKB8.gene10155.mRNA1_Sym",1.42823261088698,3.81557212429775,2.45172029621731,2.7007727825239,0.724121099825441,3.0436193526485,0.565160612654325,0,4.41440647496813,7.89105814082612,0,4.11648538471807,3.46772860146689,0.940562538711806,0,0.858893862869853,1.7606493550478,3.74576642189509,8.06948415259539,4.43082344987089,3.22585568933617,1.00429637238795,6.96791158949161,3.43771575256245,1.50240598023659,1.04336575492063,1.48085296181534,2.03386341505696,3.31230622642865
"Smic_CassKB8.gene10156.mRNA1_Sym",14.2823261088698,9.92048752317414,11.4413613823475,17.284945808153,20.2753907951123,10.1453978421617,7.91224857716055,8.41783976474246,11.4774568349171,0,0,11.7613868134802,13.1773686855742,13.1678755419653,0,14.6011956687875,17.0196104321287,19.3531265131246,19.165024862414,12.8896682178062,6.45171137867234,20.0859274477591,18.8133612916274,19.7668655772341,10.5168418616561,9.39029179428567,13.327676656338,18.3047707355126,26.4984498114292
"Smic_CassKB8.gene10158.mRNA1_Sym",13.5682098034263,18.3147461966292,11.4413613823475,9.18262746058127,13.7583008966834,22.3198752527557,9.04256980246921,15.7834495588921,10.5945755399235,0,0,7.05683208808811,11.0967315246941,6.58393777098264,0,6.87115090295882,5.86883118349267,10.6130048620361,6.05211311444654,16.9176895358707,16.1292784466809,8.03437097910362,12.5422408610849,6.87543150512489,6.00962392094636,17.7372178336507,15.3021472720918,18.3047707355126,14.9053780189289
"Smic_CassKB8.gene10164.mRNA1_Sym",9.28351197076536,9.15737309831459,2.45172029621731,3.78108189553346,4.34472659895264,9.13085805794551,5.65160612654325,3.15668991177842,7.94593165494264,0,0,5.29262406606609,1.38709144058676,6.58393777098264,0,6.87115090295882,1.17376623669853,3.74576642189509,5.04342759537212,3.22241705445156,0,6.02577823432772,9.0582850663391,12.8914340721092,1.50240598023659,6.26019452952378,5.4297941933229,8.13545366022783,5.79653589625015
"Smic_CassKB8.gene10165.mRNA1_Sym",4.28469783266093,0,5.72068069117373,5.4015455650478,3.6206054991272,5.07269892108084,2.82580306327163,3.15668991177842,6.6216097124522,0,0,5.29262406606609,5.54836576234703,12.2273130032535,7.73330086049047,2.57668158860956,6.45571430184194,7.49153284379017,3.53039931676048,3.625219186258,7.52699660845107,2.00859274477591,4.18074695369497,3.43771575256245,4.50721794070977,3.13009726476189,6.41702950119979,4.06772683011392,8.28076556607164
"Smic_CassKB8.gene10170.mRNA1_Sym",2.85646522177396,3.81557212429775,4.08620049369552,3.24092733902868,1.44824219965088,7.10177848951317,6.21676673919758,4.20891988237123,3.97296582747132,0,0,2.94034670337005,0.693545720293378,7.52450030969445,0,1.71778772573971,2.93441559174634,6.24294403649181,2.01737103814885,5.23642771348378,4.3011409191149,2.00859274477591,1.39358231789832,1.71885787628122,4.50721794070977,3.13009726476189,2.96170592363067,4.06772683011392,5.79653589625015
"Smic_CassKB8.gene10186.mRNA1_Sym",8.56939566532187,10.6836019480337,4.90344059243463,4.86139100854302,7.24121099825441,16.2326365474587,3.95612428858028,4.20891988237123,7.06305035994901,0,0,4.70455472539208,4.85482004205365,8.46506284840625,0,12.8834079430478,10.5638961302868,3.74576642189509,5.54777035490933,8.86164689974178,6.45171137867234,6.02577823432772,9.75507622528826,6.87543150512489,3.00481196047318,6.26019452952378,8.39150011695357,14.2370439053987,7.45268900946447
"Smic_CassKB8.gene1019.mRNA1_Sym",4.28469783266093,11.4467163728932,8.17240098739105,8.64247290407648,8.68945319790529,6.08723870529701,8.47740918981488,4.20891988237123,7.50449100744583,7.89105814082612,5.42548703946049,3.52841604404406,4.85482004205365,8.46506284840625,0,2.57668158860956,5.2819480651434,9.36441605473772,5.54777035490933,6.44483410890311,6.45171137867234,10.0429637238795,2.09037347684748,2.57828681442184,0,8.34692603936504,6.91064715513823,8.13545366022783,9.1088421226788
